date,stock,title,content,neg,neu,pos
2013-08-09,AZN,Nektar and AstraZeneca amend naloxegol agreement,"Nektar Therapeutics (NKTR
+12.1%) is flying high today after posting a Q2 loss that wasn't as wide as analysts expected.
Certainly worth a look is an 8-K filed yesterday which amends the terms of NKTR's naloxegol license agreement with AstraZeneca (AZN
+0.1%).
AZN will submit an NDA to the FDA and an MAA to the EMA next month. Acceptance of the NDA entitles NKTRÂ to a $70M milestone payment within five days. Acceptance of the MAA wins NKTR $25M.
If the FDA does not require a pre-approval CV study, NKTR is eligible for another $35M. However, if the regulator does require a CV study, AZN can terminate the agreement, in which case NKTR will have to pay $70M plus accrued interest in four installments.",0.03041776269674301,0.8816283345222473,0.08795393258333206
2013-08-12,AZN,PARP inhibitors may be effective against non-small-cell lung cancer: Study,"A new study published in Oncogene reportedly suggests PARP inhibitors such as BioMarin's (BMRN
+0.7%) BMN 673 and Tesaro's (TSRO
+0.1%) Niraparib may be effective in treating non-small-cell lung cancer.
BMRN recently gave a program update on BMN 673, noting that the RECIST rate in breast cancer patients had risen to 50%. The company also said ""data in ovarian cancer, Ewing's sarcoma and small cell lung cancer"" should come ""later this year.""
TSRO launched a Phase 3 trial of Niraparib for patients with ovarian cancer late last month.
Other PARP inhibitors: AstraZeneca's (AZN
+0.5%) olaparib.",0.03740965574979782,0.9231998324394226,0.03939054161310196
2013-08-12,AZN,Government reviews use of anti-psychotic treatments on children,"The Department of Health & Human Services is investigating the use of anti-psychotic drugs to treat Medicaid recipients aged 17 and under amid concern that the medicines are being over-prescribed. HHS wants to tighten oversight across the nation.    The probe focuses on the five largest Medicaid states: California, Florida, Illinois, New York and Texas, and covers a period from January-June 2011, when 84,654 children received treatment. Other than that, the most recent data seems to date back to 2008.    Medicaid spends billions of dollars a year on the drugs, which include those made by  AstraZeneca (NYSE:AZN), Eli Lilly (NYSE:LLY) and Johnson & Johnson (NYSE:JNJ), as well as by Otsuka Holdings (OTCPK:OTSKF), the provider of Abilify, the top prescription drug by revenues in the U.S.",0.044011522084474564,0.9123344421386719,0.04365404322743416
2013-08-22,AZN,Onyx passes Kyprolis trial data to suitors,"Onyx Pharmaceuticals (NASDAQ:ONXX) has reportedly provided data from the Phase III trial of its blood-cancer drug Kyprolis to Amgen (NASDAQ:AMGN) and other potential acquirers, removing a stumbling block that had caused talks to stall.    Amgen is in advanced negotiations to buy Onyx for $9.5B and had asked for the information to better assess the medicine, which is seen as a potential blockbuster, while AstraZeneca (NYSE:AZN) has also held discussions about a deal.    Onyx had been reluctant to provide the data, as the trial of Kyprolis is still ongoing.",0.027805399149656296,0.932029128074646,0.04016541689634323
2013-08-26,AZN,AstraZeneca to buy cancer-drug company for $500M,"AstraZeneca (NYSE:AZN) has agreed to acquire privately held U.S. biotech Amplimmune for up to $500M, with the deal another step in the U.K. company's attempts to boost is pipeline of cancer treatments. (PR)",0.01015029102563858,0.6553164720535278,0.3345332145690918
2013-09-02,AZN,Mixed news for diabetes drugs,"AstraZeneca's (NYSE:AZN) and Bristol-Myers Squibb's (NYSE:BMY) approved Type 2 diabetes treatment Onglyza was unexpectedly linked with a small rise in hospitalizations for heart failure - where the heart is unable to pump blood properly - in a large-scale two-year study. The problem affected 3.5% of patients vs 2.8% in a control group.    However, Onglyza didn't increase the risk of ""cardiovascular death, heart attack or stroke.""    The drug, along with Takeda's Nesina, wasn't associated with higher rates of inflammation of the pancreas or cancer, which had previously been a concern.    Onglyza and Nesina work by inhibiting dipeptidyl peptidase-4, or DPP-4, in order to strengthen the body's ability to reduce high blood-sugar levels. (PR)",0.07048805058002472,0.8877758383750916,0.0417361706495285
2013-09-04,AZN,Myriad Genetics expands its collaboration agreement with AstraZeneca on Olaparib,"Myriad Genetics (MYGN
+2.8%) says it's expanded its collaboration agreement with AstraZeneca (NYSE:AZN) to provide companion diagnostics for the Olaparib Phase III clinical development program.
Olaparib is an investigational orally active poly-ADP ribose polymerase inhibitor being developed by AZN for the treatment of varous tumor types including BRCA-mutated breast and ovarian cancers.
Under the expanded agreement, MYGN will build out a new laboratory within its Salt Lake City facility for companion diagnostic devices.",0.010300683788955212,0.8949539065361023,0.09474543482065201
2013-09-11,AZN,AstraZeneca licenses Merck cancer drug,"AstraZeneca (NYSE:AZN) has licensed Merck's (NYSE:MRK) MK-1775 drug for certain types of ovarian cancer.    AstraZeneca will pay $50M up front, milestones and then royalties on any product sales.    MK-1775 is in Phase IIa trials in combination with standard-of-care therapies. (PR)",0.017750956118106842,0.9160016775131226,0.06624728441238403
2013-09-13,AZN,UBS offers eight top global dividend picks,"Analysts at UBS believe that even as the backup in rates will be problematic for the market's highest yielding sectors - telecom, utilities, real estate - it is unlikely to negatively impact consistent dividend growth stocks.     AstraZeneca (NYSE:AZN) tops the firm's list of international dividend ruler stocks to buy; longer-term earnings power should be enhanced by its strong presence in emerging markets, and investors enjoy a 5.6% dividend yield.     Total's (NYSE:TOT) investment in oil and gas exploration should support production growth in 2013 and beyond; 4.7% dividend.     British American Tobacco (NYSEMKT:BTI) has market leadership in 60 countries, with 75% of its business in emerging markets; 4% dividend.
Also: UL, NVS, TEVA, PSO, SNY.",0.0172463059425354,0.8475982546806335,0.13515545427799225
2013-09-16,AZN,Notable Big Pharma ratings changes,"JPMorgan upgrades Bristol-Myers Squibb (BMY
+2.8%) to Overweight from Neutral. Price target raised to $52 from $50. Analyst Chris Scott sees multiple catalysts ahead including ""initial nivolumab/Yervoy combo data in NSLSC as well as the completion of several nivolumab phase III studies."" Yervoy hit a stumbling block last week in a melanoma study.
Barclays upgrades Sanofi (SNY
+0.6%) to Overweight from Equalweight.
AstraZeneca (AZN
+2%) upgraded to Buy from Sell at Nordea.
Barclays downgrades GlaxoSmithKline (GSK
+0.7%) to Equalweight from Overweight.",0.038796186447143555,0.9099814891815186,0.05122235044836998
2013-09-18,AZN,"FDA accepts Epanova NDA, Amarin on watch","The FDA accepts AstraZeneca's (NYSE:AZN) NDA for the fish oil-based, hypertriglyceridemia treatment Epanova.
The product was developed by Omthera, which AZN bought earlier this year to bolster its cardiovascular business in the face of looming patent expiration for Crestor.
Amarin (NASDAQ:AMRN) is on watch, as Epanova competes for the same market as Vascepa.
See also: The Street debates impact of generic Lovaza (NYSE:GSK)",0.026966331526637077,0.9241843819618225,0.048849280923604965
2013-09-24,AZN,Bristol-Myers Squibb and AstraZeneca report Phase III dapagliflozin data,"Bristol-Myers Squibb (NYSE:BMY) and AstraZeneca's (NYSE:AZN) SGLT2 inhibitor dapagliflozin helped improve HbA1c levels when used as an add-on therapy to metformin plus sulfonylurea.
Patients taking dapagliflozin also saw ""significant improvements"" in fasting plasma glucose and body weight at 24 weeks.
The drug works independently of insulin and is approved for the treatment of type 2 diabetes in Europe, Australia, Brazil, Mexico and New Zealand.
PDUFAÂ date is January 11, 2014. (PR)",0.019074685871601105,0.7665484547615051,0.21437686681747437
2013-09-27,AZN,Clovis trades up on Leerink chatter but AstraZeneca drug may be threat,"Clovis Oncology (CLVS
+1.9%) reverses opening losses to trade higher.
There's chatter that a late breaker European Cancer Congress abstract for AstraZeneca's (AZN
-0.6%)  EGFR inhibitor AZD9291 is bad news for CLVS' CO-1686 (see also ARIA's AP26113).
However, an upbeat note out of Leerink seems to be driving bullish sentiment. The firm apparently thinks CLVS is worth between $96-140/share (so a really narrow range there) even without a takeout premium.",0.045230552554130554,0.8848494291305542,0.06991995871067047
2013-09-27,AZN,"Nektar dives on Phase 2 miss, naloxegol MAA triggers milestone payment","It's a good news/ bad news type of day for Nektar Therapeutics (NASDAQ:NKTR), although it's safe to say investors will be taking a ""glass is half empty"" view during today's session.     The bad news is that the stock is down 20% premarket after NKTR-181 missed its primary endpoint in a Phase 2 trial. (More on this here)          The good news is that the EMA has accepted AstraZeneca's (NYSE:AZN) MAA for naloxegol triggering a $25M milestone payment to NKTR.",0.062323641031980515,0.8996788263320923,0.03799755871295929
2013-09-30,AZN,Clovis weak after AstraZeneca presents early-stage NSCLC data,"Clovis Oncology (CLVS
-4.2%) adds to Friday's losses and is now down some 20% since last Tuesday, when Bloomberg reported that the company had found no takers after hiring Credit Suisse to pursue a sale.     CLVS said Sunday at the ECC that its PARP inhibitor rucaparib is showing promise in a Phase 1 ovarian cancer study. The company says it has seen ""significant clinical activity with one complete response in       breast cancer and six partial responses in ovarian, breast and       pancreatic cancers to date, and a disease control rate in patients with       germline BRCA mutant ovarian (platinum-sensitive and platinum-resistant)       cancer of 100% and 63% at 12 and 24 weeks, respectively."" (PR)     As we tipped Friday however, preliminary results from a Phase 1 study of AstraZeneca's (AZN
+0.7%) AZD9291 may be weighing on CLVS shares, as AZN's treatment for NSCLC patients with the T790M mutation is a competitor for CLVS' CO-1686.",0.09234017878770828,0.8761124014854431,0.03154737874865532
2013-09-30,AZN,"Leerink talks AstraZeneca, Clovis, and NSCLC","AstraZeneca's (AZN
+0.1%) AZD9291 and Clovis Oncology's (CLVS
-0.9%) CO-1686 have ""blockbuster potential,"" Leerink's Seamus Fernandez thinks, after considering AZN's ESMO showing. (previous coverage)
The partial responses in patients with the T790M mutation and ""excellent overall tolerability"" make Fernandez comfortable with adding $500M to Leerink's AZD-9291 model.
CLVS is maintained at Outperform with an $88 price target â apparently, there's room for two in the market.",0.028085052967071533,0.9166154265403748,0.055299531668424606
2013-10-02,AZN,Court lifts ban on rival to AstraZeneca's Nexium drug,A court has lifted a temporary injunction that stopped South Korea's Hanmi Pharmaceutical from selling a drug similar to AstraZeneca's (NYSE:AZN) Nexium stomach-acid treatment in the U.S.    Hanmi's esomeprazole strontium product is not chemically identical to Nexium and isn't an automatic substitute at pharmacies. AstraZeneca had accused Hanmi of breaching its IP by developing esomeprazole strontium.    Nexium is set to lose its IP protection in the U.S. next year.,0.07801101356744766,0.8914419412612915,0.030547045171260834
2013-10-11,AZN,"Jefferies downgrades Merck, Eli Lilly, AstraZeneca","Jefferies is out with a few Big Pharma downgrades.
AstraZeneca (NYSE:AZN) is cut to Underperform from Hold on ""poor base business fundamentals"" and an ""unlikely"" Brilinta turnaround. The stock is now Jefferies' ""least preferred  European stock.""
Eli Lilly (NYSE:LLY) is downgraded to Underperform from Hold on ""further R&D disappointment in its pipeline as well as the increased strain this will put on future cash flow allocation required to maintain the dividend."" Price target cut to $40 from $49.
Merck (NYSE:MRK) is cut to Hold from Buy as Jefferies says the magnitude of share repurchases and cost-savings was ""less than hoped for."" Although MRKÂ may  ""divest or JV either (or  both) its Consumer or Animal Health units, this alone is not reason  enough ... to leave the shares on a Buy rating ... considering the  pressures on Januvia growth [and] poor R&D  productivity.""",0.07530372589826584,0.8806893825531006,0.04400688409805298
2013-10-14,AZN,AstraZeneca well positioned to join cancer immunotherapy race: Reuters,"AstraZeneca (AZN
+0.5%) may be a step behind Roche (OTCQX:RHHBY
+0.9%), Bristol-Myers (BMY
+0.3%), and Merck (MRK
-1.3%) when it comes to developing immunotherapies to treat cancer, but ""the field is still very open for combinations and [AZN is] very much in the race,"" the company's head of biologics Bahija Jallal says.

The ""breadth"" of AZN's pipeline and the ""pace of cancer drug development"" may help AZNÂ catch up to industry leaders quickly, Reuters notes.
One promising candidate is the PD-L1 blocker MEDI4376 which may prove most effective when paired with other drugs such as tremelimumab which ""works in a similar way to BMY's Yervoy.""
Late last month, Roche reported positive results for its PD-LI drug MPDL3280A in NSCLC.",0.02787172794342041,0.9052872657775879,0.06684103608131409
2013-10-15,AZN,AstraZeneca boosts oncology portfolio with deal worth up to $440M,"AstraZeneca (NYSE:AZN) has agreed to acquire privately held biotech company Spirogen for up to $440M in a deal that strengthens the U.K. company's oncology portfolio.    Spirogen develops antibody-drug conjugate technology, which can directly target tumors while protecting healthy cells.    AstraZeneca will pay $200M up front and $240M in milestones.
The drugs giant will also buy a stake in ADC Therapeutics, which has a licensing agreement with Spirogen, for $20M.    AstraZeneca's shares are +0.5% in London. (PR)",0.014766196720302105,0.9273799657821655,0.057853877544403076
2013-10-28,AZN,More healthcare analyst ratings changes,"AstraZeneca (AZN
+1.5%) upgraded to Neutral from Underperform at BofA.
Alimera Sciences (ALIM
+4%)Â upgraded to Outperform from Market Perform at Cowen.
Aastrom Biosciences (ASTM -12.2%)Â downgraded to Hold from Buy at Maxim.",0.04749272018671036,0.8871892094612122,0.06531809270381927
2013-10-31,AZN,"AstraZeneca's earnings miss forecasts, core op profit sinks 31%","AstraZeneca's (NYSE:AZN) Q3 core operating profit dropped 31% to $2.03B,with the associated EPS falling 28% to $1.21 and missing consensus of $1.27.    Revenues slid 6% to $6.25B, undershooting forecasts of $6.38B.    AstraZeneca named Marc Dunoyer as CFO to replace Simon Lowth, who's departing for BG Group.    Earnings were hurt by generic competition following the loss of patent protection on key drugs such as cholesterol treatment Crestor. Sales of the heart drug Brilinta were unable to fully offset the shortfall.    AstraZeneca reiterated that it expects FY sales to fall by a ""mid- to high-single-digit percentage"" at constant exchange rates. The firm also predicted that core operating costs will rise by a low-to-mid single digit rate. (PR)",0.9365231394767761,0.04936198517680168,0.014114884659647942
2013-10-31,AZN,U.S. probes AstraZeneca over heart-drug trial,"AstraZeneca (AZN
-2.1%) has received a civil investigative demand from the Department of Justice seeking documents and information related to a major clinical trial that was used to gain authorization for the company's new Brilinta heart drug.    AstraZeneca didn't provide further details about the probe. AstraZeneca views Brilinta is an important new product, although its progress has been stuttering so far, with Q3 sales rising to just $75M from $65M in Q2.    While U.S. authorities scrutinize AstraZeneca, CEO Pascal Soriot says the company hasn't received any approaches from investigators in China, where pharmaceutical makers have been caught up in various scandals.    Soriot says AstraZeneca has experienced some slowdown in Chinese demand, although he still expects long-term strong growth in the country.    Soriot also says there won't be any change to AstraZeneca's dividend policy or M&A strategy. He notes that the company is doing better than expected at rebuilding its pipeline. (Q3 results)",0.035803698003292084,0.8838990926742554,0.08029719442129135
2013-11-04,AZN,Healthcare downgrades and initiations for Monday,"Cell Therapeutics (CTIC
+8.3%) initiated at Buy at Wainwright. Price target is $4.
Evoke Pharma (EVOK
+2.1%) initiated at Buy at Cantor. Price target is $19.
MacroGenics (MGNX
+0.8%)Â initiated at Leerink and BofA at Outperform and Neutral respectively. Price targets are $34 and $30.
AstraZeneca (AZN
+0.1%) cut to Neutral from Buy at UBS.
WellCare Health Plans (WCG
-0.6%) cut to Neutral from Buy at Monness Crespi.
Teva (TEVA
-0.9%) cut to Underweight from Neutral at JPMorgan. Price target to $38 from $43.",0.04112955555319786,0.9046716690063477,0.05419871211051941
2013-11-07,AZN,EMA seeks information from AstraZeneca on U.S. Brilinta probe,"The EMA wants to know what's going on with a U.S. Department of Justice inquiry into the PLATO clinical trial that won AstraZeneca (AZN
-0.8%) approval for Brilinta.
""At the moment we are at the point of trying to understand what is going on,"" an agency spokesperson tells Reuters, adding that ""The EMA takes seriously any information that may have an impact on the profile of a drug's benefits and risks.""
It still isn't entirely clear what it is that the DOJ is investigating, but Reuters notes that ""some medical experts"" have raised questions about the trial in the past.",0.11033288389444351,0.8514450788497925,0.03822200745344162
2013-11-08,AZN,AstraZeneca may move to buy Bristol-Myers' diabetes JV stake: Citi,"Bristol-Myers Squibb's (NYSE:BMY) move to end discovery work outside of immuno-oncology may prompt AstraZeneca (NYSE:AZN) to buy out BMY's ex-U.S. stake in a diabetes joint venture, Citi thinks.
According to analyst Andrew Baum, the stake is worth somewhere in the neighborhood of $4-6B and would be EPS accretive to the tune of 1-5%.",0.02725840173661709,0.9245750904083252,0.04816644638776779
2013-11-11,AZN,AstraZeneca to spend $190M on new manufacturing facility for cancer drug,"AstraZeneca (NYSE:AZN)Â is spending around $190M on a new facility in order to ""support the continued production"" of Zoladex, the company's $1B selling cancer drug.
The facility is being built in Macclesfield, UK, where the drug has been manufactured for more than 25 years. (PR)",0.0150841623544693,0.9019225239753723,0.08299335092306137
2013-11-15,AZN,Healthcare upgrades and initiations for Friday,"AstraZeneca (AZN
+0.5%) upgraded to Buy at Liberum.
Ligand Pharmaceuticals (LGND
+4.4%) upgraded to Hold from Sell at Cantor.
Vivus (VVUS
+3.6%) initiated at Hold at WallachBeth.
Synageva BioPharma (GEVA
+5.9%) initiated at Buy at Goldman. Price target is $72 (upside of 37% from Thursday's close).",0.019034773111343384,0.8625237941741943,0.11844145506620407
2013-11-19,AZN,Renal-artery stenting may be no better than drug therapy: Study,"""People are doing renal artery stenting with the belief that it will help difficult to treat hypertension, multidrug resistant hypertension, all those categories [but] this suggests that it doesnât work,"" the AHA's chairman of scientific sessions says, referencing a new study which casts further doubt on whether renal stenting significantly improves cardiovascular outcomes compared to drug therapy.
The numbers: 35.1% of patients with moderately clogged kidney arteries and high blood pressure either died or experienced complications from heart or kidney disease after 3.5 years with a stent plus drug therapy, versus 35.8% for similar patients that were given drug therapy alone.
Here's Munroe Regional Medical Center's John Bittl (as quoted by Bloomberg): This ""establishes beyond a reasonable doubt that renal-artery stenting is futile for the target population enrolled in the study.""
Johnson & Johnson (NYSE:JNJ) makes a peripheral stent called Palmaz Genesis, while big names in the blood pressure and cholesterol-lowering drug business include AstraZeneca (NYSE:AZN) and Pfizer (NYSE:PFE).",0.030169175937771797,0.7971634864807129,0.17266730964183807
2013-11-19,AZN,FDA accepts naloxegol NDA,"The FDA accepts Nektar Therapeutics (NASDAQ:NKTR) and AstraZeneca's (NYSE:AZN) NDA for naloxegol.
Under the terms of the deal between the companies, AZN will make a $70M payment to NKTR within five days after the FDA accepts the filing. (PR)",0.021173864603042603,0.9241267442703247,0.05469939857721329
2013-11-19,AZN,Horizon to buy U.S. rights to AstraZeneca's Vimovo tablets,"Horizon Pharma (NASDAQ:HZNP) has agreed to acquire the U.S. rights to arthritis-pain tablets Vimovo from AstraZeneca's (NYSE:AZN).    Horizon will pay $35M up front and royalties to Pozen (NASDAQ:POZN), which owns patents that cover Vimovo.    Horizon expects the transaction to ""significantly increase"" its revenues and accelerate the company's time to profitability, with the company forecasting a non GAAP profit next year vs consensus for a loss of $0.04.    Horizon estimates revenue of $190-205M, well above Street predictions of 157.55M,    The company will host a conference call at 8 am ET to provide further details. (PR)    Horizon is also issuing $150M in five-year convertible senior notes that carry interest of 5%. The company will use some of the proceeds to finance the Vimovo deal and to repay existing debt. (PR)",0.023003241047263145,0.8840736746788025,0.09292308241128922
2013-11-21,AZN,AstraZeneca could buy Actelion: Citi,"AstraZeneca (NYSE:AZN) may be interested in buying Actelion (OTCPK:ALIOF), Citi says, in a note that sent shares of the Swiss biotech surging in overseas trade.
Here's the actual quote (via Reuters): ""Creative corporate finance ... coupled with 'long runway' acquisitions such as Actelion could provide a useful bridge to organically fueled growth."" 

Citi thinks the deal would boost operating profits by double-digits for AZN.",0.01060447283089161,0.26339760422706604,0.7259978652000427
2013-11-27,AZN,Updated statin guidelines give AstraZeneca the upper hand: Barron's,"New guidance from the AHA on how doctors should go about facilitating a reduction in their patients' risk of heart attack and stroke ""marks the biggest shift in cardiovascular-disease prevention in 30 years,"" Johanna Bennett writes.
In short, the new guidelines could dramatically increase the number of patients eligible for statin therapy.
This is potentially big news for AstraZeneca (AZN
+0.6%) as it's ""the only drug maker that still has patent protection on a statin."" Crestor is protected until 2016.
Count Amgen (AMGN
-0.3%) and Regeneron (REGN
-1.8%) among those who may suffer from the new regime. The FDA has indicated that the companies can gain approval for their PCSK-9 inhibitors without proving they prevent heart attacks and although this means faster approval, it could also limit their uptake among physicians, according to some commentators.
Also affected by the news: Merck (MRK
+0.2%) (think Zetia, Vytorin).",0.02681090123951435,0.839534342288971,0.13365477323532104
2013-12-03,AZN,AstraZeneca wins $76M in Prilosec generic case,"Canada's Apotex must pay AstraZeneca (AZN
-0.1%) $76M in damages tied to the generic drug maker's sale of generic Prilosec.
The award amounts to 50% of the profits Apotex earned selling the drug over three-and-a-half years.
The patent infringement portion of the case was already decided (in 2007) and thus only the judgement amount is new.",0.041467271745204926,0.918424665927887,0.0401080884039402
2013-12-12,AZN,FDA advisory panel partially backs Bristol-Myers drug for rare fat disorder,"An FDA advisory panel says Bristol-Myers Squibb (BMY
-0.1%) had provided adequate evidence of the benefits of the metreleptin experimental drug to treat rare and potentially fatal disorders involving loss of body fat.     However the panel felt the risks of the medicine were too high to recommend it for metabolic disorders associated with partial lipodystrophy, such as diabetes and high triglycerides inadequately controlled by a current therapy.     BMY and co-developer AstraZeneca(AZN
+0.3%) say they are confident in the safety and efficacy data provided to the agency for both indications discussed by the panel.",0.028616853058338165,0.9185099601745605,0.0528731569647789
2013-12-13,AZN,"AstraZeneca gout drug hits Phase III goal, but safety an issue","AstraZeneca's (AZN
+2.3%) Lesinurad treatment for gout met the primary goal of a Phase III study, although it caused a number of side effects, some of which were serious.    The study tested Lesinurad for use in the small number of patients who are unable to take rival therapies allopurinol and febuxostat.    The side effects included increased levels of serum creatinine, which are an important indicator of renal health.    AstraZeneca is now waiting for the outcomes of three other Phase III trials, which are testing Lesinurad in combination with other drugs. (PR)",0.02940398082137108,0.8973174691200256,0.07327855378389359
2013-12-19,AZN,Appeals court says Hanmi product does not infringe Nexium patent,"A U.S. court of appeals has affirmed a district court's ruling that Hanmi has not infringed AstraZeneca's (NYSE:AZN) '504 patent.
The court determined that ""the written description limits 'alkaline salt' in the '504 patent to certain specifically named salts.""
Ultimately, this means the district court's ruling of noninfringement is upheld.
AZN ""respectfully disagrees"" and will consider a ""further appeal,"" Reuters notes.
Full decision",0.03858902305364609,0.9306233525276184,0.030787665396928787
2013-12-19,AZN,"AstraZeneca, Bristol confirm diabetes deal worth up to $4.1B","As flagged, AstraZeneca (NYSE:AZN) has agreed to acquire Bristol-Myers Squibb's (NYSE:BMY) holding in the companies' diabetes joint venture for an initial $2.7B and as much as $1.4B in additional payments.    The transaction will strengthen AstraZeneca's earnings potential at a time that it's being hit by patent expirations.    Bristol will receive funds that it can use to develop treatments in other fields, including cancer.    The JV's drugs include the oral therapies Onglyza, Kombiglyze and Forxiga, and the injectable medicines Bydureon and Byetta. (PR)",0.01848842017352581,0.899907648563385,0.08160390704870224
2013-12-19,AZN,Bristol-Myers close to selling $3B+ stake in diabetes JV to AZN,"Bristol-Myers Squibb (NYSE:BMY) is reportedly close to an agreement to sell its holdings in a diabetes joint venture to partner AstraZeneca (NYSE:AZN) in a deal that could be worth over $3B.    A transaction would mark a sharp U-Turn in Bristol's strategy:  last year the company increased its diabetes commitment by paying $5.3B to buy Amylin Pharmaceuticals, which was then incorporated into the JV with AZN. The latter paid Bristol $3.4B for a half share of Amylin's drugs.    However, sales from the partnership have been disappointing and Bristol is less persuaded about the market opportunity than AstraZeneca.",0.025705743581056595,0.7930299639701843,0.18126435577869415
2014-01-08,AZN,FDA approves Farxiga,"The FDA approves AstraZeneca (AZN
+0.3%) and Bristol-Myers Squibb's (BMY
+1.2%) Farxiga (dapaglifozin).
The drug is intended to improve glycemic control in adults with Type 2 diabetes.
Farxiga isn't recommended for patients with active bladder cancer and the regulator is ""requiring six post-marketing studies,"" including a CVOT.
FDA PR",0.0225494597107172,0.9093347787857056,0.06811578571796417
2014-01-08,AZN,Aegis sees further upside for Oramed after big run,"Aegis figures now is a good time to hike the price target on Oramed Pharmaceuticals (ORMP
+20.1%)Â to $30 from $25 as ""positive proof-of-concept data has been generated in animals for both  ORMD-0801 [and] ORMD-0901.""
Here's analyst Ram Selvaraju, commenting: ""Positive Phase 2b data [in ORMD-0801] could set the scene for a transformative licensing transaction or an acquisition by an established diabetes focused firm like AstraZeneca (NYSE:AZN), Novartis (NYSE:NVS), Novo Nordisk (NYSE:NVO), or Sanofi (NASDAQ:SNY).""
The shares are up 222% since the company reported successful results with its oral insulin capsule last month.",0.01631046272814274,0.8896065354347229,0.09408298134803772
2014-01-08,AZN,AstraZeneca fortifies bet on cancer immunotherapy,"AstraZeneca (NYSE:AZN)Â is looking to challenge Merck (NYSE:MRK) and Bristol-Myers (NYSE:BMY) in the cancer immunotherapy race, as MedImmune strikes a deal with privately-held Immunocore for the development of the latter's Immune Mobilizing Monoclonal T-Cell Receptor Against Cancer technology.
""ImmTACs,"" as the therapies are called, harness the body's own T cells to fight cancer.
MedImmune is paying $20M upfront per program, with Immunocore eligible to receive up to $300M in milestones plus royalties on successful programs.
As Reuters notes, AZN is entrenched in the cancer drug market and the company likely ""believes its broad portfolio of experimental drugs, ranging from traditional pills to injectable biotech products, puts it in a strong position to develop combination therapies."" (PR)",0.021259747445583344,0.9255175590515137,0.05322267487645149
2014-01-09,AZN,AstraZeneca boosted by two sell-side moves,"""The impact of tapering by the Fed on income fund investments in pharmaceuticals looks to be less than we had feared,"" says Jefferies' Jeffrey Holford, upping AstraZeneca (AZN
+1%) to a Hold. He notes management recently took steps to boost near-term core EPS and reduce pressure on payout ratios - investors should be reassured of a steady dividend being maintained.
UBS also gives a boost, initiating the stock with a Buy rating.
Earlier: Holford upgrades JNJ to a Buy.
See also: UBS launches coverage on a number of other big pharma names.",0.016016758978366852,0.8231483697891235,0.1608348786830902
2014-01-14,AZN,AstraZeneca sees 2017 revenues in line with 2013,"AstraZeneca (NYSE:AZN) believes it will return to growth ""earlier than analyst consensus,"" and it expects 2017 revenues to be ""broadly in line"" with those of 2013. The company's earnings are being hit by patent expirations such as for cholesterol treatment Crestor.    AstraZeneca appears to base its forecast on its decision to buy Bristol-Myers Squibb's interests in their diabetes venture and on future drug launches.    AstraZeneca has treatments in 11 Phase III programs, almost double the number a year ago, and in 27 Phase II studies.    The company's comments come ahead of a presentation that CEO Pascal Soriot will give at the JP Morgan Healthcare Conference in San Francisco at 7.30 pm ET.
Shares +2% in London. (PR)",0.024045368656516075,0.9190028309822083,0.05695179104804993
2014-01-14,AZN,AstraZeneca: Is 2017 guidance as rosy as it sounds?,"Don't overreact to AstraZeneca's (NYSE:AZN) rosy outlook, Deutsche Bank says. Among its reasons:
i)Â AZN has a history of missed long-term forecasts.
ii)Â What does ""broadly in line"" with 2013 revenue even mean? ""We forecast $24.3B of revenues in 2017, vs. $25.7B in 2013. Is that broadly in line""?
iii)Â We do not know how much AstraZeneca includes in its internal revenue forecasts for late-stage pipeline drugs, on which we and consensus are relatively cautious.
iv) Revenues are one thing, profitability is another, and there is no reference to Core EPS in its revised guidance.
Firm reiterates Hold rating with price-target just below yesterday's London close.",0.03311800956726074,0.9103468060493469,0.056535203009843826
2014-01-15,AZN,AstraZeneca upgraded at Danske,"Shares of AstraZeneca (AZN
+0.6%) are higher in morning trading.
Danske has upgraded the stock to Buy from Sell.
The move comes after the company provided a more optimistic forecast than many were expecting.
For more, see here and here.",0.026128558441996574,0.09152466803789139,0.8823468089103699
2014-01-22,AZN,EU OKs AstraZeneca diabetes drug,"European regulators have approved AstraZeneca's (NYSE:AZN) Xigduo treatment for Type 2 diabetes.    The authorization is the first for a drug that combines an SGLT2 inhibitor, which cuts the reabsorption of excess glucose, and metformin, a standard therapy. (PR)",0.020710788667201996,0.9196860194206238,0.05960322543978691
2014-01-24,AZN,EU panel recommends authorization of GSK diabetes drug,"A European Medicines Agency committee has recommended that the EU approve GlaxoSmithKline's (NYSE:GSK) once-weekly Albiglutide drug for Type 2 diabetes.    The treatment belongs to the same class of GLP-1 therapies as Novo Nordisk's (NYSE:NVO) Victoza, and Byetta and Bydureon from Bristol-Myers Squibb and AstraZeneca (NYSE:AZN).    The European Commission usually follows the recommendations of the EMA. GSK expects a decision in Q1. (PR)",0.03527887910604477,0.9309836626052856,0.03373746946454048
